30,0.807605,-0.661356,0.000061
46,0.796496,-0.662333,0.000061
61,0.79613,-0.659281,0.000061
77,0.797473,-0.661478,0.000061
92,0.796741,-0.664042,0.000061
108,0.807361,-0.66746,0.000061
124,0.798694,-0.663554,0.000061
139,0.79845,-0.665995,0.000061
155,0.797107,-0.66331,0.000061
171,0.797961,-0.66453,0.000061
187,0.801746,-0.660868,0.000061
202,0.803455,-0.668559,0.000061
217,0.796374,-0.658304,0.000061
233,0.799915,-0.66392,0.000061
249,0.799792,-0.662577,0.000061
264,0.800525,-0.664408,0.000061
280,0.801257,-0.66392,0.000061
296,0.802112,-0.662821,0.000061
311,0.800647,-0.662089,0.000061
327,0.79845,-0.661112,0.000061
342,0.799792,-0.663554,0.000061
358,0.799915,-0.663798,0.000061
374,0.799915,-0.656839,0.000061
389,0.796374,-0.666361,0.000061
405,0.800037,-0.669536,0.000061
421,0.797229,-0.659159,0.000061
436,0.80199,-0.664897,0.000061
452,0.799304,-0.65806,0.000061
467,0.798938,-0.662333,0.000061
483,0.79906,-0.663554,0.000061
499,0.79845,-0.663554,0.000061
514,0.799792,-0.664164,0.000061
530,0.801379,-0.66392,0.000061
546,0.798083,-0.660746,0.000061
572,0.797351,-0.661845,0.000061
588,0.80199,-0.665141,0.000061
604,0.800159,-0.662943,0.000061
619,0.798938,-0.66392,0.000061
635,0.799426,-0.661234,0.000061
650,0.800037,-0.664897,0.000061
666,0.798328,-0.665507,0.000061
682,0.802478,-0.662699,0.000061
697,0.802844,-0.660868,0.000061
713,0.797839,-0.66746,0.000061
728,0.79613,-0.662089,0.000061
744,0.796252,-0.663187,0.000061
760,0.800769,-0.662943,0.000061
775,0.800403,-0.659403,0.000061
791,0.803333,-0.663065,0.000061
807,0.79552,-0.662821,0.000061
822,0.797351,-0.666484,0.000061
838,0.802112,-0.662333,0.000061
854,0.801624,-0.662577,0.000061
869,0.802112,-0.662699,0.000061
885,0.801746,-0.659647,0.000061
900,0.798938,-0.662821,0.000061
916,0.79906,-0.664408,0.000061
932,0.800403,-0.659525,0.000061
947,0.800647,-0.662821,0.000061
963,0.803333,-0.665141,0.000061
978,0.798938,-0.666972,0.000061
994,0.803821,-0.664408,0.000061
1010,0.798694,-0.664286,0.000061
1026,0.802966,-0.663432,0.000061
1041,0.793811,-0.662211,0.000061
1057,0.805652,-0.662699,0.000061
1072,0.80199,-0.660502,0.000061
1088,0.797595,-0.6616,0.000061
1104,0.801624,-0.66099,0.000061
1119,0.799915,-0.665385,0.000061
1135,0.799426,-0.660624,0.000061
1150,0.797961,-0.661845,0.000061
1166,0.801257,-0.66453,0.000061
1183,0.80199,-0.660868,0.000061
1197,0.801746,-0.661967,0.000061
1213,0.801868,-0.663798,0.000061
1229,0.799548,-0.661723,0.000061
1244,0.79552,-0.662577,0.000061
1260,0.804431,-0.662089,0.000061
1275,0.798205,-0.664408,0.000061
1291,0.806141,-0.664652,0.000061
1307,0.799915,-0.662089,0.000061
1322,0.796863,-0.662821,0.000061
1338,0.796496,-0.662333,0.000061
1354,0.801502,-0.660868,0.000061
1369,0.797595,-0.662821,0.000061
1385,0.801135,-0.663432,0.000061
1400,0.79845,-0.662943,0.000061
1416,0.799548,-0.664286,0.000061
1432,0.799426,-0.661845,0.000061
1447,0.801135,-0.661845,0.000061
1463,0.79906,-0.665141,0.000061
1478,0.796741,-0.660746,0.000061
1494,0.800647,-0.662089,0.000061
1510,0.799426,-0.661967,0.000061
1525,0.80199,-0.666239,0.000061
1541,0.797229,-0.659647,0.000061
1557,0.800647,-0.664774,0.000061
1572,0.797961,-0.664897,0.000061
1588,0.800159,-0.663798,0.000061
1604,0.800037,-0.664164,0.000061
1619,0.798938,-0.660746,0.000061
1635,0.802478,-0.66099,0.000061
1650,0.798694,-0.659769,0.000061
1666,0.801013,-0.664408,0.000061
1682,0.79845,-0.663432,0.000061
1697,0.804431,-0.663432,0.000061
1713,0.796618,-0.662943,0.000061
1729,0.802234,-0.661356,0.000061
1744,0.798328,-0.662455,0.000061
1760,0.797229,-0.663187,0.000061
1775,0.801624,-0.664652,0.000061
1791,0.802966,-0.661112,0.000061
1807,0.798572,-0.662943,0.000061
1822,0.803455,-0.665141,0.000061
1838,0.799426,-0.662821,0.000061
1854,0.797473,-0.66099,0.000061
1869,0.80199,-0.664042,0.000061
1885,0.800403,-0.662699,0.000061
1900,0.79967,-0.662943,0.000061
1916,0.797229,-0.663187,0.000061
1932,0.801135,-0.662211,0.000061
1947,0.801379,-0.662821,0.000061
1963,0.798083,-0.667094,0.000061
1978,0.800281,-0.665263,0.000061
1994,0.799915,-0.66392,0.000061
2010,0.802112,-0.661478,0.000061
2025,0.796252,-0.661967,0.000061
2041,0.800159,-0.663676,0.000061
2057,0.800891,-0.661967,0.000061
2072,0.798328,-0.660746,0.000061
2088,0.798938,-0.666606,0.000061
2104,0.798328,-0.659403,0.000061
2119,0.798694,-0.66331,0.000061
2135,0.802234,-0.661967,0.000061
2150,0.803211,-0.660746,0.000061
2166,0.797473,-0.6616,0.000061
2183,0.801257,-0.664897,0.000061
2197,0.799182,-0.662211,0.000061
2213,0.799792,-0.662577,0.000061
2228,0.8026,-0.661967,0.000061
2244,0.799304,-0.663554,0.000061
2260,0.802112,-0.661478,0.000061
2275,0.799304,-0.663065,0.000061
2291,0.802112,-0.66392,0.000061
2307,0.799915,-0.663065,0.000061
2323,0.799182,-0.663432,0.000061
2338,0.798083,-0.66331,0.000061
2353,0.799915,-0.657206,0.000061
2369,0.798694,-0.66331,0.000061
2385,0.799182,-0.661356,0.000061
2400,0.800159,-0.662821,0.000061
2416,0.801379,-0.662211,0.000061
2432,0.797839,-0.662577,0.000061
2447,0.799182,-0.663187,0.000061
2463,0.805042,-0.666361,0.000061
2478,0.792834,-0.663432,0.000061
2494,0.801013,-0.664042,0.000061
2510,0.802722,-0.658793,0.000061
2525,0.803211,-0.666239,0.000061
2541,0.796618,-0.660013,0.000061
2557,0.804676,-0.662699,0.000061
2573,0.793689,-0.660258,0.000061
2588,0.804798,-0.665019,0.000061
2604,0.799304,-0.657816,0.000061
2619,0.8026,-0.662333,0.000061
2635,0.79613,-0.663676,0.000061
2650,0.797717,-0.66331,0.000061
2666,0.800525,-0.661112,0.000061
2682,0.799426,-0.659159,0.000061
2697,0.799915,-0.663187,0.000061
2713,0.801257,-0.662333,0.000061
2729,0.801135,-0.66331,0.000061
2744,0.797839,-0.660013,0.000061
2760,0.801502,-0.664652,0.000061
2775,0.800281,-0.659525,0.000061
2791,0.799548,-0.661723,0.000061
2807,0.800525,-0.660624,0.000061
2822,0.800403,-0.662089,0.000061
2838,0.799304,-0.660624,0.000061
2853,0.798694,-0.664774,0.000061
2869,0.800159,-0.6616,0.000061
2885,0.796741,-0.665019,0.000061
2900,0.799548,-0.664897,0.000061
2916,0.796863,-0.665507,0.000061
2932,0.79967,-0.662089,0.000061
2947,0.804187,-0.659281,0.000061
2963,0.797351,-0.660136,0.000061
2978,0.802356,-0.666117,0.000061
2994,0.795764,-0.660013,0.000061
3010,0.805286,-0.66392,0.000061
3025,0.796618,-0.658793,0.000061
3041,0.803333,-0.666484,0.000061
3057,0.794055,-0.66099,0.000061
3072,0.800037,-0.668437,0.000061
3088,0.798694,-0.663065,0.000061
3103,0.800037,-0.661356,0.000061
3119,0.801257,-0.662455,0.000061
3135,0.799182,-0.661845,0.000061
3150,0.79967,-0.661356,0.000061
3166,0.800525,-0.660136,0.000061
3182,0.80199,-0.660746,0.000061
3197,0.79967,-0.659159,0.000061
3213,0.802356,-0.662577,0.000061
3229,0.795886,-0.659769,0.000061
3244,0.803821,-0.662211,0.000061
3260,0.800891,-0.659525,0.000061
3275,0.801379,-0.664042,0.000061
3291,0.799304,-0.663554,0.000061
3307,0.800647,-0.658793,0.000061
3322,0.802234,-0.659647,0.000061
3338,0.800403,-0.665141,0.000061
3354,0.797839,-0.658548,0.000061
3369,0.798938,-0.660258,0.000061
3385,0.802356,-0.66392,0.000061
3400,0.800647,-0.659891,0.000061
3416,0.801502,-0.6616,0.000061
3432,0.797473,-0.662089,0.000061
3447,0.811024,-0.675395,0.000061
3463,0.79906,-0.659525,0.000061
3478,0.797717,-0.664042,0.000061
3494,0.800403,-0.665263,0.000061
3510,0.798694,-0.662333,0.000061
3525,0.797107,-0.660502,0.000061
3541,0.795642,-0.663432,0.000061
3557,0.800159,-0.66685,0.000061
3572,0.800769,-0.659769,0.000061
3588,0.797107,-0.664042,0.000061
3604,0.800037,-0.660258,0.000061
3619,0.801746,-0.66685,0.000061
3635,0.795886,-0.658915,0.000061
3650,0.803577,-0.66978,0.000061
3666,0.795886,-0.660136,0.000061
3682,0.80492,-0.6616,0.000061
3697,0.795642,-0.664652,0.000061
3713,0.800647,-0.666361,0.000061
3729,0.802234,-0.665141,0.000061
3744,0.797351,-0.656473,0.000061
3760,0.795886,-0.654276,0.000061
3775,0.809192,-0.671245,0.000061
3791,0.809681,-0.668803,0.000061
3807,0.791125,-0.656473,0.000061
3822,0.79967,-0.663432,0.000061
3838,0.806873,-0.665263,0.000061
3854,0.791369,-0.660502,0.000061
3869,0.799304,-0.665751,0.000061
3885,0.803821,-0.665263,0.000061
3900,0.803089,-0.660746,0.000061
3916,0.799548,-0.664652,0.000061
3932,0.801868,-0.661845,0.000061
3947,0.799548,-0.665873,0.000061
3963,0.803455,-0.66392,0.000061
3978,0.794421,-0.660868,0.000061
3994,0.80492,-0.667094,0.000061
4010,0.79613,-0.662089,0.000061
4025,0.801379,-0.664897,0.000061
4041,0.801502,-0.657206,0.000061
4057,0.801868,-0.664652,0.000061
4072,0.798083,-0.662943,0.000061
4088,0.802234,-0.666361,0.000061
4104,0.800037,-0.659525,0.000061
4119,0.800159,-0.663065,0.000061
4135,0.79259,-0.652078,0.000061
4150,0.808338,-0.673198,0.000061
4166,0.798328,-0.658426,0.000061
4183,0.797961,-0.659769,0.000061
4197,0.797473,-0.661478,0.000061
4213,0.803089,-0.663065,0.000061
4229,0.801746,-0.66331,0.000061
4244,0.800037,-0.662333,0.000061
4260,0.799304,-0.659403,0.000061
4275,0.806629,-0.662699,0.000061
4291,0.797229,-0.660868,0.000061
4307,0.797839,-0.664897,0.000061
4322,0.793078,-0.66038,0.000061
4338,0.801624,-0.664897,0.000061
4353,0.797839,-0.662577,0.000061
4369,0.803821,-0.664042,0.000061
4385,0.798694,-0.661356,0.000061
4400,0.798938,-0.664408,0.000061
4416,0.797839,-0.661723,0.000061
4432,0.801502,-0.660868,0.000061
4447,0.801135,-0.666117,0.000061
4463,0.803699,-0.666484,0.000061
4478,0.79845,-0.658548,0.000061
4494,0.801868,-0.663554,0.000061
4510,0.79906,-0.665507,0.000061
4525,0.804798,-0.664286,0.000061
4541,0.799426,-0.661478,0.000061
4557,0.799426,-0.666117,0.000061
4572,0.802112,-0.664652,0.000061
4588,0.8026,-0.662821,0.000061
4604,0.802478,-0.666117,0.000061
4619,0.796863,-0.662333,0.000061
4635,0.79906,-0.663676,0.000061
4650,0.800891,-0.665141,0.000061
